Date,Symbol,Status,Detail
30-05-2019,DEEPINDS,MATCH,Common
30-05-2019,TRENT,MATCH,Common
30-05-2022,ROLEXRINGS,MATCH,Common
30-05-2022,TIMKEN,MATCH,Common
30-05-2023,AIAENG,MATCH,Common
30-05-2023,ASTRAZEN,MATCH,Common
30-05-2023,RADICO,MATCH,Common
30-05-2023,VENUSREM,MATCH,Common
30-05-2024,SUPRAJIT,MATCH,Common
30-05-2025,63MOONS,MATCH,Common
30-05-2025,BERGEPAINT,MATCH,Common
30-05-2025,DHANBANK,MATCH,Common
30-05-2025,PUNJABCHEM,MATCH,Common
30-05-2025,WOCKPHARMA,MATCH,Common
30-06-2021,EIMCOELECO,MATCH,Common
30-06-2023,BIOCON,MATCH,Common
30-06-2023,DCBBANK,MATCH,Common
30-06-2023,HEROMOTOCO,MATCH,Common
30-06-2023,IIFL,MATCH,Common
30-06-2023,MAYURUNIQ,MATCH,Common
30-06-2023,PRSMJOHNSN,MATCH,Common
30-06-2023,PRUDENT,MATCH,Common
30-06-2023,SOUTHBANK,MATCH,Common
30-06-2023,VISHNU,MATCH,Common
30-06-2025,MAHABANK,MATCH,Common
30-06-2025,SATIN,MATCH,Common
30-06-2025,UPL,MATCH,Common
30-06-2026,MANKIND,MATCH,Common
30-06-2026,OLAELEC,MATCH,Common
30-06-2026,SMSPHARMA,MATCH,Common
30-06-2026,TITAN,MATCH,Common
30-06-2026,WENDT,MATCH,Common
30-07-2020,DABUR,MATCH,Common
30-07-2021,SUNTV,MATCH,Common
30-07-2024,DEEPINDS,MATCH,Common
30-07-2024,RUBYMILLS,MATCH,Common
30-07-2025,ACUTAAS,MATCH,Common
30-07-2025,BLKASHYAP,MATCH,Common
30-07-2025,GPTHEALTH,MATCH,Common
30-08-2021,AXISBANK,MATCH,Common
30-08-2021,IOC,MATCH,Common
30-08-2023,JUBLFOOD,MATCH,Common
30-09-2020,DABUR,MATCH,Common
30-09-2020,GODREJCP,MATCH,Common
30-09-2020,GOKEX,MATCH,Common
30-09-2020,RAMCOCEM,MATCH,Common
30-09-2020,TRENT,MATCH,Common
30-09-2021,INDIANB,MATCH,Common
30-09-2021,IOB,MATCH,Common
30-09-2021,ONIDA,MATCH,Common
30-09-2021,TFCILTD,MATCH,Common
30-09-2022,CARBORUNIV,MATCH,Common
30-09-2022,EIDPARRY,MATCH,Common
30-09-2024,APLLTD,MATCH,Common
30-09-2024,ASTRAZEN,MATCH,Common
30-09-2024,BAYERCROP,MATCH,Common
30-09-2024,RRKABEL,MATCH,Common
30-09-2025,ASTRAZEN,MATCH,Common
30-09-2025,BANKINDIA,MATCH,Common
30-09-2025,CUB,MATCH,Common
30-09-2025,IFGLEXPOR,MATCH,Common
30-09-2025,JINDALSTEL,MATCH,Common
30-09-2025,MOIL,MATCH,Common
30-09-2025,NATIONALUM,MATCH,Common
30-09-2025,SCHAEFFLER,MATCH,Common
30-10-2018,CGCL,MATCH,Common
30-10-2018,TIIL,MATCH,Common
30-10-2020,GSFC,MATCH,Common
30-10-2020,HFCL,MATCH,Common
30-10-2020,SALZERELEC,MATCH,Common
30-10-2023,TEXINFRA,MATCH,Common
30-10-2023,WEL,MATCH,Common
30-10-2024,PRECOT,DIFF,Only in File1 (2207)
30-10-2024,BANCOINDIA,DIFF,Common
30-10-2024,PDSL,DIFF,Common
30-10-2024,PRECAM,DIFF,Common
30-10-2025,AJMERA,MATCH,Common
30-10-2025,MEDIASSIST,MATCH,Common
30-11-2021,TALBROAUTO,MATCH,Common
30-11-2022,REPCOHOME,MATCH,Common
30-11-2022,SAKSOFT,MATCH,Common
30-11-2023,ABB,MATCH,Common
30-11-2023,SHREECEM,MATCH,Common
30-12-2019,TMPV,MATCH,Common
30-12-2020,CONTROLPR,MATCH,Common
30-12-2020,IIFLCAPS,MATCH,Common
30-12-2020,INDIAGLYCO,MATCH,Common
30-12-2020,NACLIND,MATCH,Common
30-12-2020,STARCEMENT,MATCH,Common
30-12-2021,CENTENKA,MATCH,Common
30-12-2021,IMPAL,MATCH,Common
30-12-2022,DEEPINDS,MATCH,Common
30-12-2022,HIKAL,MATCH,Common
30-12-2022,HINDWAREAP,MATCH,Common
30-12-2022,PNCINFRA,MATCH,Common
30-12-2022,SARDAEN,MATCH,Common
30-12-2022,VSSL,MATCH,Common
30-12-2024,ITI,MATCH,Common
30-12-2025,AUTOAXLES,MATCH,Common
30-12-2025,CANTABIL,MATCH,Common
30-12-2025,DOLPHIN,MATCH,Common
30-12-2025,IIFLCAPS,MATCH,Common
30-12-2025,ORIENTTECH,MATCH,Common
31-01-2019,ANDHRAPAP,MATCH,Common
31-01-2019,CANTABIL,MATCH,Common
31-01-2019,DABUR,MATCH,Common
31-01-2022,AMBER,MATCH,Common
31-01-2022,CHALET,MATCH,Common
31-01-2023,ANDHRAPAP,MATCH,Common
31-01-2024,MHRIL,MATCH,Common
31-01-2024,NAHARSPING,MATCH,Common
31-01-2024,SHILPAMED,MATCH,Common
31-01-2024,VEDL,MATCH,Common
31-01-2024,VTL,MATCH,Common
31-01-2025,NH,MATCH,Common
31-03-2021,TCPLPACK,MATCH,Common
31-03-2022,ARTEMISMED,MATCH,Common
31-03-2022,PRESTIGE,MATCH,Common
31-03-2023,BALRAMCHIN,MATCH,Common
31-03-2023,OFSS,MATCH,Common
31-05-2019,BERGEPAINT,MATCH,Common
31-05-2019,PHOENIXLTD,MATCH,Common
31-05-2019,TCI,MATCH,Common
31-05-2021,CAPACITE,MATCH,Common
31-05-2021,IBULLSLTD,MATCH,Common
31-07-2019,ZYDUSWELL,MATCH,Common
31-07-2020,KRBL,MATCH,Common
31-07-2023,RAMCOSYS,MATCH,Common
31-07-2023,STEELCAS,MATCH,Common
31-07-2025,HINDUNILVR,MATCH,Common
31-08-2023,MSUMI,MATCH,Common
31-10-2018,RSYSTEMS,MATCH,Common
31-10-2022,DYNAMATECH,MATCH,Common
31-10-2022,GRASIM,MATCH,Common
31-10-2022,HFCL,MATCH,Common
31-10-2023,ASIANHOTNR,MATCH,Common
31-10-2023,GALAXYSURF,MATCH,Common
31-10-2024,ANGELONE,MATCH,Common
31-10-2024,JBCHEPHARM,MATCH,Common
31-10-2024,NITINSPIN,MATCH,Common
31-10-2024,USHAMART,MATCH,Common
31-10-2025,IDBI,MATCH,Common
31-10-2025,LATENTVIEW,MATCH,Common
31-12-2020,DHANBANK,MATCH,Common
31-12-2020,DYNAMATECH,MATCH,Common
31-12-2020,GLAXO,MATCH,Common
31-12-2020,SMLMAH,MATCH,Common
31-12-2020,SWSOLAR,MATCH,Common
31-12-2021,ANANTRAJ,MATCH,Common
31-12-2021,HINDALCO,MATCH,Common
31-12-2021,PIDILITIND,MATCH,Common
31-12-2024,APEX,MATCH,Common
31-12-2024,AVANTIFEED,MATCH,Common
31-12-2025,INDUSINDBK,MATCH,Common
31-12-2025,MASFIN,MATCH,Common
31-12-2025,ZYDUSWELL,MATCH,Common
